placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,saturday,sunday,monday,tuesday,wednesday,thursday,friday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
"https://www.google.com/maps/place/TIMO+MILDAU/@49.2296,6.9940501,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b41b53486c25:0x3c98610f5b6a6ffc!8m2!3d49.2296!4d6.9940501!16s%2Fg%2F11h0cjsclg",TIMO MILDAU,,,City government office,,"Franz-Josef-Röder-Straße 7, 66119 Saarbrücken, Germany","6XHV+RJ Saarbrücken, Germany",,+49 681 5002362,,,,,,,,,,FALSE,49.2295625,6.9940625,government office in Saarbrücken,2023-06-10T11:12:28.011Z,
https://www.google.com/maps/place/Agentur+f%C3%BCr+Arbeit+Saarland/data=!4m7!3m6!1s0x4795b154b5ff1bd9:0x272687076b519062!8m2!3d49.2391016!4d6.9860746!16s%2Fg%2F1tf0pk6j!19sChIJ2Rv_tVSxlUcRYpBRaweHJic,Agentur für Arbeit Saarland,2.7,267,Government office,,"Hafenstraße 18, 66111 Saarbrücken, Germany","6XQP+JC Saarbrücken, Germany",https://www.arbeitsagentur.de/vor-ort/saarland/startseite?pk_campaign=googlemybusiness&pk_source=gmb&pk_medium=organic&pk_content=website-link-agentur-fuer-arbeit-saarland-saarbruecken,+49 800 4555500,Closed,Closed,8 AM–12 PM,8 AM–12 PM,8 AM–12 PM,"8 AM–12 PM, 1–4 PM",8 AM–12 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNDJkXJyHvS7hieO2aDJCeJueoWVje15Ak4osqM=w408-h311-k-no,TRUE,49.2390625,6.9860625,government office in Saarbrücken,2023-06-10T11:12:32.526Z,
https://www.google.com/maps/place/Federal+Railway+Authority+Saarbr%C3%BCcken/data=!4m7!3m6!1s0x4795b6adde8d0ee9:0x6b9c26dcaa17f388!8m2!3d49.2439723!4d6.9910208!16s%2Fg%2F1tp1xrq5!19sChIJ6Q6N3q22lUcRiPMXqtwmnGs,Federal Railway Authority Saarbrücken,5,1,Government office,,"Grülingsstraße 4, 66113 Saarbrücken, Germany","6XVR+HC Saarbrücken, Germany",https://www.eba.bund.de/,+49 681 389770,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPSdNloQu4JNcDT45faaWewBZwQ3_1UCgOMrL1Q=w408-h305-k-no,FALSE,49.2439375,6.9910625,government office in Saarbrücken,2023-06-10T11:12:37.847Z,
https://www.google.com/maps/place/Stadtwerke+Saarbr%C3%BCcken+GmbH/data=!4m7!3m6!1s0x4795b3fe3703ba0d:0xb05577d6f18744c5!8m2!3d49.2471572!4d6.9825384!16s%2Fg%2F1tf9m5qg!19sChIJDboDN_6zlUcRxUSH8dZ3VbA,Stadtwerke Saarbrücken GmbH,2.8,19,Public works department,,,,http://www.sw-sb.de/,+49 681 5870,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOr0sF83BXMdZMIRjWx1FaMZIg2XQ38h1-B91Nx=w408-h271-k-no,TRUE,,,government office in Saarbrücken,2023-06-10T11:12:41.159Z,
https://www.google.com/maps/place/Gesundheitsamt+Regionalverband+Saarbr%C3%BCcken/data=!4m7!3m6!1s0x4795b40191e3f075:0x9880fec54663b146!8m2!3d49.2338292!4d6.9879621!16s%2Fg%2F11bv3v4w6t!19sChIJdfDjkQG0lUcRRrFjRsX-gJg,Gesundheitsamt Regionalverband Saarbrücken,2.2,60,Public health department,,"Stengelstraße 10-12, 66117 Saarbrücken, Germany","6XMQ+G5 Saarbrücken, Germany",,+49 681 5060,Closed,Closed,"8 AM–12 PM, 1:30–3 PM","8 AM–12 PM, 1:30–3 PM","8 AM–12 PM, 1:30–3 PM","8:30 AM–12 PM, 1:30–5:30 PM",8:30 AM–12 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPg-sPwNJ5stGR3PCrO83hKTCck5yhVKUQBRqlE=w408-h306-k-no,FALSE,49.2338125,6.9879375,government office in Saarbrücken,2023-06-10T11:12:46.447Z,
"https://www.google.com/maps/place/Bistum+Trier+Pressestelle+Saarbr%C3%BCcken/@49.2409406,6.9977468,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b6a5ec3e74b3:0x963bb42a180f38b!8m2!3d49.2409406!4d6.9977468!16s%2Fg%2F1hc36rc8x",Bistum Trier Pressestelle Saarbrücken,,,Government office,,"Ursulinenstraße 67, 66111 Saarbrücken, Germany","6XRX+93 Saarbrücken, Germany",,+49 681 61583,,,,,,,,,,FALSE,49.2409375,6.9976875,government office in Saarbrücken,2023-06-10T11:12:52.339Z,
"https://www.google.com/maps/place/IT-Dienstleistungszentrum+Saarland/@49.2181572,7.0092039,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b515263e3e6f:0x8399eaf37cac464d!8m2!3d49.2181572!4d7.0092039!16s%2Fg%2F11gj_6qc_j",IT-Dienstleistungszentrum Saarland,,,Government office,,"Virchowstraße 7, 66119 Saarbrücken, Germany","6295+7M Saarbrücken, Germany",https://www.saarland.de/mfe/DE/aufgaben/documents/IT-DLZ.html,+49 681 5012990,Closed,Closed,8 AM–3:30 PM,8 AM–3:30 PM,8 AM–3:30 PM,8 AM–3:30 PM,8 AM–3:30 PM,Closed today,,FALSE,49.2181875,7.0091875,government office in Saarbrücken,2023-06-10T11:13:00.135Z,
"https://www.google.com/maps/place/Zivilschutzanlage%2F+Dudweiler,+Stollen+Am+Neuhauser+Weg/@49.2801705,7.0320846,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b7998e79ed31:0x6e2fea9cb37725b8!8m2!3d49.2801705!4d7.0320846!16s%2Fg%2F11t_gqm55j","Zivilschutzanlage/ Dudweiler, Stollen Am Neuhauser Weg",,,Government office,,"Pfählerstraße 3, 66125 Saarbrücken, Germany","72JJ+3R Saarbrücken, Germany",,,,,,,,,,,,FALSE,49.2801875,7.0320625,government office in Saarbrücken,2023-06-10T11:13:07.086Z,
https://www.google.com/maps/place/Stadtwerke+Saarbr%C3%BCcken+Netz+AG/data=!4m7!3m6!1s0x4795b39b0df8927d:0xd5f8f5af41c20673!8m2!3d49.2346572!4d6.9789013!16s%2Fg%2F11h4dwx2pw!19sChIJfZL4DZuzlUcRcwbCQa_1-NU,Stadtwerke Saarbrücken Netz AG,3.6,12,Public works department,,"Hohenzollernstraße 104-106, 66117 Saarbrücken, Germany","6XMH+VH Saarbrücken, Germany",http://www.sw-sb.de/,+49 681 5870,Closed,Closed,8 AM–5 PM,8 AM–5 PM,8 AM–5 PM,8 AM–5 PM,8 AM–5 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOb3psHu1CkodfP8Mm0vRqINCFOIv6ePbXmsxIH=w408-h272-k-no,TRUE,49.2346875,6.9789375,government office in Saarbrücken,2023-06-10T11:13:11.910Z,
"https://www.google.com/maps/place/St%C3%A4dtische+Forstabteilung+Amt+f%C3%BCr+Stadtgr%C3%BCn+und+Friedh%C3%B6fe/@49.2529473,7.0332268,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b69054734fc3:0xcbbc1473e096938d!8m2!3d49.2529473!4d7.0332268!16s%2Fg%2F11g8174zbm",Städtische Forstabteilung Amt für Stadtgrün und Friedhöfe,,1,Forestry office,,"Meerwiesertalweg 140, 66123 Saarbrücken, Germany","723M+57 Saarbrücken, Germany",http://www.saarbruecken.de/de/leben_in_saarbruecken/freizeit/wildpark/rundwege_im_wildpark,+49 681 9052311,Closed,Closed,"7:30 AM–12 PM, 1:30–3:30 PM","7:30 AM–12 PM, 1:30–3:30 PM","7:30 AM–12 PM, 1:30–3:30 PM","7:30 AM–12 PM, 1:30–3:30 PM",7:30 AM–12:30 PM,Closed today,,FALSE,49.2529375,7.0331875,government office in Saarbrücken,2023-06-10T11:13:18.655Z,
https://www.google.com/maps/place/Zensus+2022+Saarland/data=!4m7!3m6!1s0x6a40d92ef90146df:0x2f63286484e8fdbc!8m2!3d49.3756758!4d6.880292!16s%2Fg%2F11pzblgssg!19sChIJ30YB-S7ZQGoRvP3ohGQoYy8,Zensus 2022 Saarland,1,2,Government office,,,,https://www.saarland.de/stat/DE/zensus/zensus_node.html,+49 681 5015925,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPxY0fimiricV7gZItvZ1Ah5y6cvVQxtwC-y_tt=w426-h240-k-no,TRUE,,,government office in Saarbrücken,2023-06-10T11:13:21.775Z,
"https://www.google.com/maps/place/Jugendberufsagentur+im+Regionalverband+Saarbr%C3%BCcken/@49.2332725,6.9996074,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b5208e6a8ffb:0xb05a4ddf9bb353c9!8m2!3d49.2332725!4d6.9996074!16s%2Fg%2F11rmw6xwn3",Jugendberufsagentur im Regionalverband Saarbrücken,,7,Government office,,"Bleichstraße 21-23, 66111 Saarbrücken, Germany","6XMX+8R Saarbrücken, Germany",http://www.jobcenter-rvsbr.de/,+49 681 970383000,Closed,Closed,8 AM–12 PM,8 AM–3:30 PM,8 AM–12 PM,8 AM–6 PM,8 AM–12 PM,Closed today,,TRUE,49.2333125,6.9995625,government office in Saarbrücken,2023-06-10T11:13:28.981Z,
"https://www.google.com/maps/place/Jobcenter+im+Regionalverband+Saarbr%C3%BCcken+-+Au%C3%9Fenstelle+Burbach/@49.2421497,6.946686,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b155c1e352ab:0x404b3023bbaa8605!8m2!3d49.2421497!4d6.946686!16s%2Fg%2F11swv9s5ms",Jobcenter im Regionalverband Saarbrücken - Außenstelle Burbach,,3,Government office,,"Burbacher Markt 20, 66115 Saarbrücken, Germany","6WRW+VM Saarbrücken, Germany",https://www.jobcenter-rvsbr.de/wir-ueber-uns/jobcenter-standorte/standort-burbach/,+49 681 970383000,Closed,Closed,8 AM–12 PM,8 AM–12 PM,8 AM–12 PM,8 AM–12 PM,8 AM–12 PM,Closed today,,FALSE,49.2421875,6.9466875,government office in Saarbrücken,2023-06-10T11:13:35.679Z,
https://www.google.com/maps/place/Customs+Office+Saarbr%C3%BCcken/data=!4m7!3m6!1s0x4795b6a491f3929d:0x5876382169d8fc9a!8m2!3d49.2432869!4d7.0019416!16s%2Fg%2F11b7c53nn8!19sChIJnZLzkaS2lUcRmvzYaSE4dlg,Customs Office Saarbrücken,3.4,38,Customs office,,"Dudweiler Landstraße 1, 66123 Saarbrücken, Germany","62V2+8Q Saarbrücken, Germany",http://www.zoll.de/,+49 681 379650,Closed,Closed,"7:30 AM–12 PM, 12:30–3 PM","7:30 AM–12 PM, 12:30–3 PM","7:30 AM–12 PM, 12:30–3 PM","7:30 AM–12 PM, 12:30–6 PM",7:30 AM–1 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipP-8hzCxOyi6O04mQkXPUsVXYofUx5PF8OSngnM=w408-h544-k-no,FALSE,49.2433125,7.0019375,government office in Saarbrücken,2023-06-10T11:13:40.431Z,
"https://www.google.com/maps/place/Gemeindeverwaltung+Eschberg/@49.2329398,7.0424473,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b6786580ee7d:0x61ced420e1a5d26d!8m2!3d49.2329398!4d7.0424473!16s%2Fg%2F11d_trnlm5",Gemeindeverwaltung Eschberg,,,Government office,,"Brandenburger Pl. 15, 66121 Saarbrücken, Germany","62MR+5X Saarbrücken, Germany",,+49 681 812744,,,,,,,,,,FALSE,49.2329375,7.0424375,government office in Saarbrücken,2023-06-10T11:13:47.061Z,
"https://www.google.com/maps/place/Stadtteilb%C3%BCro+Brebach/@49.214101,7.0366011,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b5c9addbcd97:0xfee5befee3d08b58!8m2!3d49.214101!4d7.0366011!16s%2Fg%2F1tf2r4ql",Stadtteilbüro Brebach,,,Local government office,,"Saarbrücker Str. 64, 66130 Saarbrücken, Germany","627P+JJ Saarbrücken, Germany",,+49 681 8763847,,,,,,,,,,FALSE,49.2140625,7.0365625,government office in Saarbrücken,2023-06-10T11:13:53.926Z,
https://www.google.com/maps/place/Zentralstelle+f%C3%BCr+Gesundheitsberufe+%2F+Landespr%C3%BCfungsamt/data=!4m7!3m6!1s0x4795b1611c6442f9:0xba5bf0f6ab036bbc!8m2!3d49.2407582!4d6.9558397!16s%2Fg%2F12hl2w4wr!19sChIJ-UJkHGGxlUcRvGsDq_bwW7o,Zentralstelle für Gesundheitsberufe / Landesprüfungsamt,1.4,18,Public health department,,"Konrad-Zuse-Straße 11, 66115 Saarbrücken, Germany","6XR4+88 Saarbrücken, Germany",,+49 681 99784304,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNmHQ1F6f_32jgAzQMHjWWYc7-bMbnBjXLgWafv=w408-h501-k-no,FALSE,49.2408125,6.9558125,government office in Saarbrücken,2023-06-10T11:13:58.076Z,
https://www.google.com/maps/place/Finanzamt+Saarbr%C3%BCcken+I/data=!4m7!3m6!1s0x4795b7f7e7cd7eb9:0x6ad831ea40d81f48!8m2!3d49.2384459!4d7.0403063!16s%2Fg%2F11py9t0n93!19sChIJuX7N5_e3lUcRSB_YQOox2Go,Finanzamt Saarbrücken I,2.1,37,Tax collector's office,,"Mecklenburgring 23, 66121 Saarbrücken, Germany","62QR+94 Saarbrücken, Germany",https://www.buergerdienste-saar.de/zfinder-saar-web/authorityread?bid=120&menuitemid=3,+49 681 30000,Closed,Closed,7:30 AM–3:30 PM,7:30 AM–3:30 PM,7:30 AM–3:30 PM,7:30 AM–3:30 PM,7:30 AM–12 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipP-o-WrASpQmowa4bDeuoIJ2SIJCJ6-8zx-cAhP=w425-h240-k-no,FALSE,49.2384375,7.0403125,government office in Saarbrücken,2023-06-10T11:14:02.316Z,
"https://www.google.com/maps/place/Bundesamt+f%C3%BCr+Logistik+und+Mobilit%C3%A4t+-BALM-/@49.235,6.98863,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b5c7627a2b01:0x12a922aa41e36dad!8m2!3d49.235!4d6.98863!16s%2Fg%2F11stp1zcw0",Bundesamt für Logistik und Mobilität -BALM-,,,Government office,,"Gutenbergstraße 11-23, 66117 Saarbrücken, Germany","6XPQ+2F Saarbrücken, Germany",,,,,,,,,,,,FALSE,49.2350625,6.9886875,government office in Saarbrücken,2023-06-10T11:14:08.462Z,
"https://www.google.com/maps/place/Stadtteilb%C3%BCro+Alt-Saarbr%C3%BCcken/@49.2319676,6.974577,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b3fc13b535db:0x8f5e887630aa3446!8m2!3d49.2319676!4d6.974577!16s%2Fg%2F11gcfh989k",Stadtteilbüro Alt-Saarbrücken,,2,District office,,"Gersweilerstraße 7, 66117 Saarbrücken, Germany","6XJF+QR Saarbrücken, Germany",http://altsb.de/,+49 681 51252,Closed,Closed,9 AM–4 PM,9 AM–4 PM,9 AM–4 PM,9 AM–4 PM,9 AM–3 PM,Closed today,,FALSE,49.2319375,6.9745625,government office in Saarbrücken,2023-06-10T11:14:15.986Z,
https://www.google.com/maps/place/Deutsche+Post+Ag/data=!4m7!3m6!1s0x4795b3eec7d650a1:0x59c03356e474b70c!8m2!3d49.2133082!4d6.9678877!16s%2Fg%2F11h23fcwll!19sChIJoVDWx-6zlUcRDLd05FYzwFk,Deutsche Post Ag,3.3,12,Post office,,"Untertürkheimer Str. 28, 66117 Saarbrücken, Germany","6X79+85 Saarbrücken, Germany",https://www.deutschepost.de/de.html,,9 AM–12 PM,Closed,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMJuFFhVQkGHii9WDos2zZYm6UY1xvcs9X5nFaS=w408-h250-k-no,FALSE,49.2133125,6.9679375,government office in Saarbrücken,2023-06-10T11:14:20.421Z,
https://www.google.com/maps/place/Deutsche+Rentenversicherung+Saarland/data=!4m7!3m6!1s0x4795b6a0defdca75:0x30ec50deedd98ebe!8m2!3d49.2412411!4d7.0058924!16s%2Fg%2F1tpb9xz5!19sChIJdcr93qC2lUcRvo7Z7d5Q7DA,Deutsche Rentenversicherung Saarland,3,132,Government office,,"Neugrabenweg 2-4(Postanschrift Besuchereingang in Höhe, Meerwiesertalweg 5, 66123 Saarbrücken, Germany","62R4+F9 Saarbrücken, Germany",http://www.drv-saarland.de/,+49 681 30930,Closed,Closed,7:30 AM–4 PM,7:30 AM–4 PM,7:30 AM–4 PM,7:30 AM–6 PM,7:30 AM–12 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNe03EVkloS1ilsHfFsr7PEpPk8wq5-8k4DFc2J=w408-h272-k-no,TRUE,49.2411875,7.0059375,government office in Saarbrücken,2023-06-10T11:14:25.326Z,
https://www.google.com/maps/place/B%C3%BCrgeramt+Halberg/data=!4m7!3m6!1s0x4795b5be7f5b9065:0xa43d2e695057df03!8m2!3d49.2063329!4d7.0479576!16s%2Fg%2F11b_2y9_45!19sChIJZZBbf761lUcRA99XUGkuPaQ,Bürgeramt Halberg,2.9,117,Registration office,,"Kurt-Schumacher-Straße 19, 66130 Saarbrücken, Germany","624X+G5 Saarbrücken, Germany",https://www.saarbruecken.de/buergeraemter,+49 681 9050,Closed,Closed,7:30 AM–3 PM,7:30 AM–3 PM,7:30 AM–12 PM,7:30 AM–6 PM,7:30 AM–12 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPj1VXIcjjBIqVTtGJ7nbbBdU_5VrvHw1Ngp6Va=w408-h544-k-no,TRUE,49.2063125,7.0479375,government office in Saarbrücken,2023-06-10T11:14:29.715Z,
"https://www.google.com/maps/place/Landesamt+f%C3%BCr+Vermessung,+Geoinformation+und+Landentwicklung/data=!4m7!3m6!1s0x4795b10213ea4fb5:0x887ba5e87c6ca997!8m2!3d49.2773796!4d6.9506672!16s%2Fg%2F1hc1gfm11!19sChIJtU_qEwKxlUcRl6lsfOile4g","Landesamt für Vermessung, Geoinformation und Landentwicklung",3.7,3,Government office,,"Von-der-Heydt 22, 66115 Saarbrücken, Germany","7XG2+X7 Saarbrücken, Germany",http://www.lvgl.saarland.de/,+49 681 971203,Closed,Closed,"8 AM–12 PM, 1–3:30 PM","8 AM–12 PM, 1–3:30 PM","8 AM–12 PM, 1–3:30 PM","8 AM–12 PM, 1–3:30 PM",8 AM–12 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNzBLfTaamYDYt6YPPlAEW3JIa9VO2x-gQho8Kn=w408-h263-k-no,TRUE,49.2774375,6.9506875,government office in Saarbrücken,2023-06-10T11:14:34.881Z,
https://www.google.com/maps/place/Integrierte+Leitstelle+Saarland+%28ILS%29/data=!4m7!3m6!1s0x4795b41695b9d25f:0x3fefa2d0c48db3da!8m2!3d49.2205689!4d6.9996915!16s%2Fg%2F12m9hfmc4!19sChIJX9K5lRa0lUcR2rONxNCi7z8,Integrierte Leitstelle Saarland (ILS),,,Public safety office,,"Winterberg 5, 66119 Saarbrücken, Germany","6XCX+6V Saarbrücken, Germany",https://www.zrf-saar.de/,+49 681 6879840,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipO11MUeDiV4zRSYSIJM0I12AeiowxfvHHsfkOag=w408-h306-k-no,TRUE,49.2205625,6.9996875,government office in Saarbrücken,2023-06-10T11:14:39.755Z,
https://www.google.com/maps/place/B%C3%BCrgeramt+West/data=!4m7!3m6!1s0x4795b17cc9dd115f:0x49f4dcaa7b44dccc!8m2!3d49.2422687!4d6.9465869!16s%2Fg%2F1ptz6j1n2!19sChIJXxHdyXyxlUcRzNxEe6rc9Ek,Bürgeramt West,4,246,City or town hall,,"Burbacher Markt 20, 66115 Saarbrücken, Germany","6WRW+WJ Saarbrücken, Germany",http://www.saarbruecken.de/Terminebuchen,+49 681 9050,Closed,Closed,7:30 AM–3 PM,7:30 AM–3 PM,7:30 AM–12 PM,7:30 AM–6 PM,7:30 AM–12 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMmT-lcX5rsPqCPM6z3byKKw0CeueWny9BRtpEp=w408-h306-k-no,TRUE,49.2423125,6.9465625,government office in Saarbrücken,2023-06-10T11:14:44.406Z,
https://www.google.com/maps/place/Familienkasse+Rheinland-Pfalz-Saarland/data=!4m7!3m6!1s0x4795b6ab123b2a91:0x601d4d11a20f8b85!8m2!3d49.2391039!4d6.9860748!16s%2Fg%2F11hcd_3fcy!19sChIJkSo7Equ2lUcRhYsPohFNHWA,Familienkasse Rheinland-Pfalz-Saarland,1.5,126,Government office,,"Hafenstraße 18, 66111 Saarbrücken, Germany","6XQP+JC Saarbrücken, Germany",https://www.arbeitsagentur.de/vor-ort/familienkasse/familienkasse-rheinland-pfalz-saarland-saarbruecken.html?pk_campaign=googlemybusiness&pk_source=gmb&pk_medium=organic&pk_content=website-link-familienkasse-rheinland-pfalz-saarland-saarbruecken,+49 800 4555530,Closed,Closed,8 AM–12 PM,8 AM–12 PM,Closed,"8 AM–12 PM, 1–4 PM",Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipNckxB59YBo7-JYA5gVYkjWoYVhfvj1-NwE3XUw=w408-h725-k-no,TRUE,49.2390625,6.9860625,government office in Saarbrücken,2023-06-10T11:14:48.691Z,
"https://www.google.com/maps/place/VGS+traffic+management+Saar+mbH/@49.240125,6.992025,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b6ac0170aed9:0xbd58b9031670dde8!8m2!3d49.240125!4d6.992025!16s%2Fg%2F1tfv41s0",VGS traffic management Saar mbH,,5,Government office,,"Am Hbf 6-12, 66111 Saarbrücken, Germany","6XRR+3R Saarbrücken, Germany",http://www.zps-online.de/,,,,,,,,,,,TRUE,49.2401875,6.9920625,government office in Saarbrücken,2023-06-10T11:14:55.054Z,
https://www.google.com/maps/place/Fire+Service+Station+1+in+Saarbrucken/data=!4m7!3m6!1s0x4795b6a1d487aafb:0x3a2a47983ad55068!8m2!3d49.2371169!4d7.0083211!16s%2Fg%2F1td1cbww!19sChIJ-6qH1KG2lUcRaFDVOphHKjo,Fire Service Station 1 in Saarbrucken,5,6,Fire station,,"Hessenweg 7, 66111 Saarbrücken, Germany","62P5+R8 Saarbrücken, Germany",http://www.saarbruecken.de/,+49 681 30100,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNKoa-H4gvLLPu9HVE4Kx5MDBbxsBJsqU_9cqz5=w426-h240-k-no,FALSE,49.2370625,7.0083125,government office in Saarbrücken,2023-06-10T11:15:00.395Z,
https://www.google.com/maps/place/Gro%C3%9Fannahmstelle+Brief%2BPakete/data=!4m7!3m6!1s0x4795b38cfca9cc9f:0xe8c1374bbaa5b0aa!8m2!3d49.2143208!4d6.9687526!16s%2Fg%2F11d_7tj_zh!19sChIJn8yp_IyzlUcRqrCluks3weg,Großannahmstelle Brief+Pakete,5,4,Post office,,"Untertürkheimer Str. 28, 66117 Saarbrücken, Germany","6X79+PG Saarbrücken, Germany",https://standorte.deutschepost.de/LocationDetail?template=locationdetail&ts=1498255770354&objecttype=branch&standorttyp=grossannahmestellen_brief&objectid=547887&lang=de&postleitzahl=66117&ort=Saarbr%C3%BCcken&strasse=Abtsdell&hausnummer=&streetid=0&device=smartphone#,+49 228 4333112,9 AM–12 PM,Closed,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPxNYGT3l3x6x5SwRpGkzFfrOHkd2gmkdl_18Eu=w408-h544-k-no,FALSE,49.2143125,6.9688125,government office in Saarbrücken,2023-06-10T11:15:05.282Z,
https://www.google.com/maps/place/Vorstadt-Post/data=!4m7!3m6!1s0x4795b400df8c3107:0x8f556df33e7530e1!8m2!3d49.2316936!4d6.9850856!16s%2Fg%2F1vyk1fqq!19sChIJBzGM3wC0lUcR4TB1PvNtVY8,Vorstadt-Post,4,40,Post office,,"Vorstadtstraße 59, 66117 Saarbrücken, Germany","6XJP+M2 Saarbrücken, Germany",http://vorstadt-post.business.site/,+49 681 93315252,9 AM–1 PM,Closed,8 AM–6 PM,8 AM–6 PM,8 AM–6 PM,8 AM–1:30 PM,8 AM–6 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNuovnEpMihY2YhvwkiBCREBXA4KxPd5Eenhxj8=w425-h240-k-no,TRUE,49.2316875,6.9850625,government office in Saarbrücken,2023-06-10T11:15:09.693Z,
https://www.google.com/maps/place/Regionaldirektion+Rheinland-Pfalz-Saarland/data=!4m7!3m6!1s0x4795b5d52f2ff1ab:0x306b8112d39fb25b!8m2!3d49.2305257!4d7.0327475!16s%2Fg%2F12hkjqqgw!19sChIJq_EvL9W1lUcRW7Kf0xKBazA,Regionaldirektion Rheinland-Pfalz-Saarland,4.7,6,Employment center,,"Eschberger Weg 68, 66121 Saarbrücken, Germany","62JM+63 Saarbrücken, Germany",https://www.arbeitsagentur.de/vor-ort/rd-rps/startseite,+49 681 8490,Closed,Closed,8 AM–4 PM,8 AM–4 PM,8 AM–4 PM,8 AM–4 PM,8 AM–2 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPJB0wBAWJBKCVZ5PpKbQsLfNVN6fcqLf5R0OT7=w408-h306-k-no,TRUE,49.2305625,7.0326875,government office in Saarbrücken,2023-06-10T11:15:14.598Z,
https://www.google.com/maps/place/Mehrzweckhalle+Ru%C3%9Fh%C3%BCtte/data=!4m7!3m6!1s0x4795b1386b3a80ef:0x7915e93021956c3a!8m2!3d49.2577041!4d6.9743644!16s%2Fg%2F11cn0ktb17!19sChIJ74A6azixlUcROmyVITDpFXk,Mehrzweckhalle Rußhütte,4,2,City or town hall,,"Am Hof 30, 66113 Saarbrücken, Germany","7X5F+3P Saarbrücken, Germany",,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNYHqq7ZZB7jDJWmPyjRqiWfWXZCtrVn6YXvZje=w426-h240-k-no,FALSE,49.2576875,6.9743125,government office in Saarbrücken,2023-06-10T11:15:19.462Z,
https://www.google.com/maps/place/Landesmedienanstalt+Saarland/data=!4m7!3m6!1s0x4795b161040d0da5:0xa4f2498dc5344f82!8m2!3d49.2404146!4d6.9558717!16s%2Fg%2F121ngd2s!19sChIJpQ0NBGGxlUcRgk80xY1J8qQ,Landesmedienanstalt Saarland,4.7,24,Government office,,"Nell-Breuning-Allee 6, 66115 Saarbrücken, Germany","6XR4+58 Saarbrücken, Germany",https://www.lmsaar.de/,+49 681 389880,Closed,Closed,9 AM–4 PM,9 AM–4 PM,9 AM–4 PM,9 AM–4 PM,9 AM–2 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNwfomvrFpIqvAxxpkjKTQfeKCoD45UNU1tI40Z=w426-h240-k-no,TRUE,49.2404375,6.9558125,government office in Saarbrücken,2023-06-10T11:15:24.477Z,
"https://www.google.com/maps/place/German+post+office/@49.2267719,7.0379654,17z/data=!3m1!4b1!4m6!3m5!1s0x4795b6a7e7222b69:0x3233ce0077f80202!8m2!3d49.2267719!4d7.0379654!16s%2Fg%2F1v9tyv88",German post office,,29,Post office,,"CIGO im Saarbasar, Breslauer Str. 1 a, 66121 Saarbrücken, Germany","62GQ+P5 Saarbrücken, Germany",https://www.deutschepost.de/de/s/standorte.html?objectid=4301927&isFeedbackDeeplink=true&template=locationdetail,+49 228 4333112,8 AM–8 PM,Closed,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,8 AM–8 PM,Open now,,TRUE,49.2268125,7.0379375,government office in Saarbrücken,2023-06-10T11:15:30.920Z,
